value_w,momentum_w,quality_w,growth_w,total_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,profit_factor,total_trades,final_value
0.15,0.35,0.25,0.25,102.72001929796654,3.420647244077321,7.036453350273137,0.3000148393349954,0.43538461538461537,1.3546500683754608,2600,5186000964.898327
0.2,0.25,0.25,0.3,95.58485920129448,3.320902191324951,7.03044434476656,0.32193632317914284,0.4497354497354497,1.397852821846292,2457,4829242960.064724
0.05,0.4,0.4,0.15,107.90124231157165,3.490189223074794,7.026697178291823,0.3052548242618326,0.42945007235890015,1.5034192527577692,2764,5445062115.578583
0.1,0.45,0.25,0.2,108.39230765544508,3.4966626228745517,7.00611900035746,0.29586224613128576,0.43190661478599224,1.4310581497388317,2827,5469615382.772254
0.35,0.3,0.15,0.2,92.4451767824142,3.27542041123247,6.978845012890469,0.29639404656345586,0.4432296047098402,1.432147453948498,2378,4672258839.120709
0.25,0.2,0.25,0.3,92.75455078040771,3.27994775491325,6.968715781936481,0.3514871681517642,0.4507462686567164,1.3420243392993438,2345,4687727539.020386
0.15,0.5,0.2,0.15,106.7348399911179,3.4747333444217183,6.96715049628375,0.30823364006039583,0.42857142857142855,1.4111516651775908,2884,5386741999.555895
0.0,0.55,0.35,0.1,98.04454560193459,3.355836202789261,6.953848949960432,0.34153268423185973,0.4339892665474061,1.560847920549638,2795,4952227280.096729
0.25,0.35,0.15,0.25,95.41910283969379,3.318526363837557,6.944245159206895,0.33127063775071314,0.44033748493370833,1.3524724272065,2489,4820955141.98469
0.2,0.4,0.25,0.15,103.83276204659313,3.4357782139102193,6.939270943030092,0.3052548242618326,0.43829787234042555,1.4735884941154238,2585,5241638102.329657
0.0,0.55,0.4,0.05,100.19050851092949,3.3858359328890035,6.9216916324864926,0.41842777009861515,0.4337221633085896,1.5785304584022992,2829,5059525425.546474
0.2,0.3,0.2,0.3,93.48510986514408,3.2905985120928616,6.917434899679913,0.27008209440342323,0.44710174300770167,1.383645791759797,2467,4724255493.257204
