value_w,momentum_w,quality_w,growth_w,total_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,profit_factor,total_trades,final_value
0.275,0.325,0.125,0.275,212.4347675373008,4.569784613777062,9.478753679384011,0.36073451660721423,0.46619067618647625,1.5456720196738611,2381,10671738376.86504
0.225,0.475,0.075,0.225,204.8720237378003,4.505813668856792,9.474011396666443,0.238737469415569,0.4426656738644825,1.5257065879048053,2686,10293601186.890015
0.4,0.225,0.1,0.275,156.6090850209051,4.054436859449062,9.461708776783794,0.2736486548515793,0.47179253867151955,1.6270146778099475,2198,7880454251.045255
0.175,0.5,0.075,0.25,205.40446978337906,4.510369254295791,9.436677806272474,0.21991978048181854,0.44327272727272726,1.4257897450384174,2750,10320223489.168953
0.4,0.375,0.05,0.175,212.08998114671013,4.566901991284421,9.42623024980069,0.31476710954526826,0.45691797845898924,1.5516796587246804,2414,10654499057.335506
0.275,0.275,0.15,0.3,172.623917669229,4.213511998132173,9.422508966582622,0.39331380899068946,0.47293700088731144,1.524875706747538,2254,8681195883.46145
0.175,0.475,0.05,0.3,200.18058182165055,4.465323413677406,9.408676687878348,0.25692238700476394,0.44055433989788473,1.451568902294109,2742,10059029091.082527
0.25,0.5,0.05,0.2,204.4496541790344,4.502194192970005,9.398699616690577,0.2255884925264367,0.4403462551750094,1.488146628077457,2657,10272482708.951721
0.225,0.375,0.125,0.275,197.43257241720696,4.441307395486349,9.384201606072793,0.2634588864533328,0.4561824729891957,1.5666689657556847,2499,9921628620.860348
0.3,0.25,0.15,0.3,158.5874610266303,4.0746662239637725,9.375839772956589,0.38688126385469596,0.47442281575373474,1.5655732991204587,2209,7979373051.331515
0.325,0.2,0.2,0.275,129.07982329890015,3.7531006069601567,9.348521478193787,0.2516744602665912,0.4964838255977497,1.6684740626368342,1422,6503991164.945007
0.35,0.325,0.1,0.225,180.374681080905,4.286931807026403,9.344116874917782,0.35495333111697935,0.45746045318512185,1.6685937909868114,2339,9068734054.04525
0.375,0.25,0.1,0.275,156.59619940936653,4.054304536722887,9.342119228166677,0.30297449873935345,0.46812304948729383,1.629134132502027,2243,7879809970.468327
0.325,0.3,0.15,0.225,161.8811668474177,4.1079702656218355,9.341263762753414,0.26976997423357746,0.47296661965209214,1.6007161764322566,2127,8144058342.370885
0.225,0.35,0.125,0.3,182.28833733990425,4.304729580799568,9.326418944681649,0.2845511101084537,0.4565826330532213,1.5558728868873481,2499,9164416866.995213
0.225,0.35,0.15,0.275,191.36476481562656,4.387465963368789,9.326263643718967,0.46654683373405015,0.46872393661384487,1.5956444319963967,2398,9618238240.781328
0.3,0.4,0.075,0.225,220.22895847468507,4.634120703471542,9.302544648825304,0.3173259430992123,0.45675020210185935,1.5356631528081275,2474,11061447923.734253
0.225,0.3,0.175,0.3,187.31628200703312,4.350897253624736,9.298108221209299,0.3670452827143367,0.47416812609457093,1.579733290570255,2284,9415814100.351656
0.25,0.225,0.225,0.3,142.12928801498754,3.90084978279205,9.295757363954355,0.18992137686833763,0.4890552995391705,1.5916910821040147,1736,7156464400.749377
0.35,0.325,0.125,0.2,154.21636345255905,4.029738739380533,9.285860946872873,0.2823448947702917,0.47151898734177217,1.6033567977392642,2212,7760818172.627953
0.225,0.35,0.175,0.25,177.3700057838382,4.258727737506413,9.282456465185081,0.33597069670009655,0.4739858906525573,1.581651299900396,2268,8918500289.19191
0.375,0.325,0.1,0.2,167.6589923255065,4.165302964812914,9.262505911872394,0.320128862599713,0.46593886462882095,1.7349902885614787,2290,8432949616.275324
