value_w,momentum_w,quality_w,growth_w,total_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,profit_factor,total_trades,final_value
0.4,0.35,0.05,0.2,276.2344292320165,5.056304912450914,10.217640141155986,0.3846547397963888,0.46475953565505806,1.6544939123452953,2412,13861721461.600826
0.225,0.45,0.1,0.225,244.0754170674778,4.821858873262414,10.201950080868851,0.24093475395664668,0.449906191369606,1.5407639126915698,2665,12253770853.37389
0.225,0.45,0.025,0.3,260.0522598424118,4.9407888376360205,10.200293466396491,0.24063523094570782,0.4432314410480349,1.5411994424696576,2748,13052612992.12059
0.25,0.3,0.15,0.3,240.2496974271357,4.792602575450107,10.191760988724209,0.34748742901923346,0.4759036144578313,1.5323533229874187,2324,12062484871.356785
0.2,0.425,0.075,0.3,245.26996073492936,4.830930216873513,10.165852535776994,0.2206824031270305,0.44120899373387396,1.4700143327981237,2713,12313498036.746468
0.3,0.275,0.2,0.225,172.45177425485795,4.211856291223749,10.15247520503326,0.17146370989508983,0.5057766367137355,1.6102561827144455,1558,8672588712.742897
0.2,0.45,0.05,0.3,239.38439765704277,4.785941726968909,10.147373945338005,0.24352958954874018,0.44542772861356933,1.4948598421341677,2712,12019219882.852139
0.175,0.375,0.15,0.3,219.16144933041406,4.62540113025508,10.124142047496838,0.291819080209291,0.4573055028462998,1.4483060319024246,2635,11008072466.520702
0.225,0.325,0.25,0.2,174.42532385472813,4.230771683688557,10.10296091495125,0.14344014840384883,0.49868766404199477,1.7222257365436833,1524,8771266192.736406
0.175,0.425,0.125,0.275,217.11145065059205,4.608575508126451,10.07118471424484,0.20101292201163917,0.44626593806921677,1.4821443322629388,2745,10905572532.529602
0.15,0.4,0.15,0.3,214.86126441896974,4.589982594710032,10.069226908621916,0.20964127151145537,0.4525244913338357,1.418639376890761,2654,10793063220.948486
0.225,0.425,0.075,0.275,235.60433788425428,4.756651152445676,10.009934586317733,0.24031494106585213,0.44740796393688953,1.494829301325608,2662,11830216894.212713
0.3,0.425,0.1,0.175,234.64893882451207,4.749197745460378,10.009536911883496,0.2187403315113779,0.4617283950617284,1.6198209392853284,2430,11782446941.225603
0.25,0.375,0.075,0.3,238.98131206962597,4.782833315177449,9.98969655090099,0.218438963230341,0.44625902012913027,1.4904777432275778,2633,11999065603.481298
0.275,0.3,0.15,0.275,219.41156512126568,4.6274466869200275,9.98405930261492,0.4204085979602809,0.4688453159041394,1.5706757120339443,2295,11020578256.063284
0.275,0.475,0.1,0.15,254.6817939097812,4.901377978716216,9.976676649611706,0.2523597620543391,0.4588045234248788,1.5751597920575733,2476,12784089695.48906
0.25,0.225,0.225,0.3,168.01193243633486,4.168761597736926,9.959675941526035,0.18992137686833763,0.4924942263279446,1.7124694273561374,1732,8450596621.816743
0.225,0.45,0.05,0.275,235.45146085029268,4.755459881171766,9.954111280064161,0.24269898897119443,0.44411656215418666,1.5140423304668877,2711,11822573042.514633
0.3,0.325,0.125,0.25,206.49146143218968,4.519644764751561,9.934751019998243,0.3545686668672527,0.4684801381692573,1.5824035340214841,2316,10374573071.609484
