value_w,momentum_w,quality_w,growth_w,total_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,profit_factor,total_trades,final_value
0.25,0.25,0.25,0.25,36.865179949674754,2.201530695157626,5.529477183000337,0.21932290019277076,0.48439821693907875,1.6357508982712963,1346,1893258997.4837377
0.25,0.35,0.25,0.15,35.26072593481568,2.1574517114130147,5.511661575775062,0.1889325975327525,0.48962336664104533,1.698532523670635,1301,1813036296.7407842
0.15,0.4,0.25,0.2,40.90379090970632,2.3071269817418796,5.391624080496682,0.3518713699322525,0.47365780230807825,1.404311300366303,1993,2095189545.4853163
0.3,0.45,0.2,0.05,31.74794618934964,2.0560956611509376,5.328034291852278,0.2544628308369499,0.47597693786034595,1.5905124423902157,1561,1637397309.467482
0.35,0.25,0.2,0.2,33.374251601613324,2.1038945785194576,5.320052581870981,0.28010758267013564,0.47585601404741,1.6044106859995426,1139,1718712580.080666
0.35,0.3,0.2,0.15,31.26034981543327,2.0414509795628484,5.317255418752766,0.24773401817684332,0.4634615384615385,1.5302047548051323,1040,1613017490.7716634
0.4,0.4,0.15,0.05,28.87640472716065,1.9675975686312945,5.196829455511971,0.24519888908973259,0.48402182385035075,1.5941603305403593,1283,1493820236.3580325
0.15,0.4,0.3,0.15,33.266862708969725,2.100786295079527,5.183989403241569,0.2592589120125752,0.4834656084656085,1.5006896863119137,1512,1713343135.4484863
0.05,0.5,0.4,0.05,34.79454947744785,2.1443965050790372,5.154210159288796,0.2150274188350561,0.4919298245614035,1.7176742168554648,1425,1789727473.8723927
0.1,0.45,0.35,0.1,31.46613480405264,2.047649841407586,5.078911105120036,0.1707420117354683,0.4815588030619346,1.5975425259266,1437,1623306740.202632
0.1,0.4,0.35,0.15,32.08546834706684,2.0661463452772004,5.078635511986964,0.23526200589477334,0.48261474269819193,1.5749453612445912,1438,1654273417.3533423
0.1,0.35,0.4,0.15,32.18111189860145,2.068981722507233,5.002445056006412,0.18695983956179557,0.4690451206715635,1.6943086500948077,953,1659055594.9300725
0.15,0.5,0.3,0.05,30.75269213434763,2.0260429951816743,4.913065704556709,0.1860618618985941,0.4810379241516966,1.6173765801380413,1503,1587634606.7173815
0.15,0.25,0.35,0.25,30.437402536069193,2.0163891248679215,4.881892577995761,0.257452637039969,0.477859778597786,1.5344654833444347,1084,1571870126.8034596
0.35,0.35,0.2,0.1,24.030703692349434,1.8041141805306125,4.828146952402887,0.2425884424364614,0.47115384615384615,1.5144276130312153,1040,1251535184.6174717
0.25,0.45,0.25,0.05,26.888997559708212,1.902902111074221,4.8006938843902836,0.27443106407436346,0.48448145344436033,1.622311044758519,1321,1394449877.9854107
0.35,0.45,0.15,0.05,27.614055973997846,1.9268572619888378,4.777730229178273,0.3037624015923898,0.46998377501352084,1.4432890209279652,1849,1430702798.6998923
0.15,0.45,0.3,0.1,27.2699055060778,1.915538990584237,4.741665935905991,0.16060155694525186,0.4710293115201091,1.5728044908241792,1467,1413495275.30389
0.2,0.3,0.3,0.2,22.924393364424496,1.7638178824215074,4.481937808617033,0.3329625488734544,0.47741364038972545,1.5792589987202417,1129,1196219668.2212248
0.15,0.3,0.35,0.2,22.92386519599389,1.7637983448763621,4.366681750791337,0.33805747621633725,0.480188679245283,1.5615670749113881,1060,1196193259.7996945
0.25,0.3,0.3,0.15,21.43145289830932,1.707378673451469,4.334121036194959,0.37136029196393006,0.4713763702801462,1.6298631421219896,821,1121572644.915466
0.2,0.2,0.35,0.25,20.408820141866304,1.6672282918671253,4.267572620493564,0.4121343367260031,0.4774436090225564,1.6032666092059604,798,1070441007.0933152
0.3,0.25,0.25,0.2,19.48390320100935,1.6297755532284932,4.191231651063614,0.31314826725169304,0.47435897435897434,1.58107512469028,936,1024195160.0504675
0.15,0.4,0.35,0.1,21.475595436081914,1.7090835166315141,4.173477329197643,0.3720145838471863,0.47855750487329435,1.4813187080724197,1026,1123779771.8040957
0.4,0.35,0.15,0.1,19.23719900642604,1.6195921116106322,4.164211281842758,0.248244817216673,0.4766798418972332,1.657141373381256,1265,1011859950.3213019
0.4,0.2,0.2,0.2,16.37599137595552,1.4948012666446076,4.149202581514381,0.2968578837638642,0.4712950600801068,1.6816147550588063,749,868799568.7977759
0.4,0.15,0.2,0.25,15.616447476577923,1.4593501013359456,4.131156417042227,0.20167244551150593,0.4777327935222672,1.7116316502846491,741,830822373.8288962
0.35,0.4,0.2,0.05,16.12433348737546,1.483174128535297,3.9740458665444063,0.39059643574535796,0.4677734375,1.4795868458565113,1024,856216674.368773
0.25,0.25,0.3,0.2,15.77806129076828,1.466984171536026,3.8769328214508256,0.3980350559224834,0.4700122399020808,1.574713039330834,817,838903064.538414
0.1,0.4,0.4,0.1,16.599759276474032,1.505044060656938,3.8541556468930356,0.29528134826022495,0.481064483111566,1.5641221183307867,977,879987963.8237016
0.25,0.2,0.3,0.25,16.72255451836694,1.5106273334656208,3.846229753319717,0.2710665307735104,0.4712103407755582,1.569176065264698,851,886127725.9183471
0.3,0.4,0.25,0.05,17.49221265823078,1.545036556352382,3.819310770735971,0.26678357663863667,0.4721311475409836,1.5794899435924452,915,924610632.911539
0.15,0.35,0.35,0.15,15.7481094798228,1.465573138489758,3.686897761093933,0.264897173048949,0.4807121661721068,1.4991711039020994,1011,837405473.99114
0.1,0.45,0.4,0.05,14.344857504664883,1.397448163151458,3.487222988567294,0.3041043173352553,0.47378832838773494,1.5691960394667364,1011,767242875.2332442
0.2,0.4,0.3,0.1,12.466345606631759,1.2992675105250617,3.4092524471941386,0.40395773743652647,0.47574626865671643,1.4570307641692921,1072,673317280.3315879
0.15,0.45,0.35,0.05,14.489442967972815,1.4046584242440687,3.408361036236955,0.3108882109769128,0.4669187145557656,1.539355598313518,1058,774472148.3986408
0.15,0.35,0.4,0.1,11.330997318557644,1.235327849894864,3.324003706119175,0.39008904582576404,0.469119579500657,1.6370967618283099,761,616549865.9278822
0.35,0.25,0.25,0.15,9.589988260998068,1.128996356541497,3.31643263192063,0.32954649106296197,0.47262247838616717,1.7665806342252839,694,529499413.0499034
0.2,0.35,0.3,0.15,11.00420810396132,1.2161857472340611,3.219591904338264,0.4140397458884319,0.47377938517179025,1.4322801138310577,1106,600210405.198066
0.2,0.35,0.35,0.1,10.047113017149792,1.1580013467894674,3.1617625594789476,0.38332625719709795,0.4621309370988447,1.5405109936002714,779,552355650.8574896
0.35,0.2,0.25,0.2,10.093129657416977,1.160875631160763,3.1358976161047187,0.340962192525448,0.4684431977559607,1.643214491904997,713,554656482.8708489
0.4,0.3,0.2,0.1,6.997340147054761,0.9459252522419035,2.9528799468728257,0.21497290639088767,0.45584415584415583,1.5670552746647703,770,399867007.352738
0.2,0.3,0.35,0.15,9.257197473981902,1.107340604225346,2.9355857885601924,0.38332312824954184,0.45703611457036114,1.5642213719556448,803,512859873.69909513
0.15,0.25,0.4,0.2,8.714315142751298,1.0709644543423984,2.9349976064324164,0.36816644775973306,0.4755784061696658,1.5772572616832374,778,485715757.1375649
0.25,0.35,0.3,0.1,8.718133865109396,1.0712250975007098,2.921055503132104,0.47543641840530404,0.479746835443038,1.4563342386743554,790,485906693.25546974
0.35,0.35,0.25,0.05,7.844641224572561,1.009694917740747,2.8720195146557974,0.39344249640760215,0.4691689008042895,1.5730736813476973,746,442232061.22862804
